subtitle,title,url,text,tags,date
,Profile: Trumba,https://techcrunch.com/2005/06/16/profile-trumba/,"Company : Trumba Launched: June 10, 2005 Funding: $4.75 million in July, 2004 – Funded by August Capital and Kleiner Perkins Caufield & Byers. Link What is it? “The word Trumba is actually an old Sardinian word for the kind of horn the town crier would blow when announcing the day’s news to villagers.” Trumba is an online calendar. Think Outlook but where multiple people/groups can author and view the calendar. Share it with some people, or publish it to the web. Yes, it’s Outlook on steroids. Trumba brings together Visio co-founders Jeremy Jaech and Ted Johnson with Visio CTO Peter Mullen. The user interface is well thought out, easy sailing. Having Kleiner and August behind you helps you hire the best of the best, so I’m not surprised at its ease of use. The signup process was one page, with a standard email confirmation required. Adding a new calendar item was a snap, and the level of detail you choose to include is up to you. Overall, it is a pleasure to use. You can also create multiple calendars (think work, friends, family), and have different colors for each to keep track of them. The product is not free, however. A sixty day free trial is included. After that, the price is  $39.95/year. In their own words, “Trumba OneCalendar is a new type of calendar service â€” a connected calendar. Trumba OneCalendar brings all of your schedules together â€” work, family, community and fun â€” into one easy-to-use calendar that keeps you connected to the people and groups you care about through events you share.” One thing to note about open source competition: Dan Gillmor says  “My current hopes are on the Chandler project at the Open Source Applications Foundation. (Disclosure: The project’s funder, Mitch Kapor, is also one of my seed investors.) Chandler still isn’t ready for prime time, either, but there are definite signs that it will be a huge help for people like me.” Key Features: – web based, no downloads – Create unlimited calendars – Publish group calendars as web pages – Share a calendar privately – Email upcoming events to a distribution list – Synchronize with Microsoft Office Outlook – Access your calendar from any Internet-connected computer – works with nternet Explorer 5.5 or later, Mozilla 1.4 or later, NetscapeÂ® 7.1 or later, Firefox 1.0 or later, and Safari 1.2 or later Screen Shots: Management: Jeremy Jaech, President and CEO Ted Johnson, Vice President Products Peter Mullen, Chief Software Architect Dennis Tevlin, Vice President of Marketing and Business Development Clyde McQueen, Director of Software Engineering and Web Operations, Link Relevant Links: What’s New at Trumba FAQ Press Jeff Nolan on Trumba PlanetTroy on Trumba SiliconBeat on Trumba Boyosphers on Group Calendars Mike Lanberg on Trumba Martin Tobias Trounces Trumba – “Trumba says they will have a calendar sync thingy for Outlook, but it is not ready – I say why launch without it?” Tags: trumba , calendar , outlook , techcrunch , web2.0",,2005-06-16 00:00:00
,Profile – Vskype,https://techcrunch.com/2005/06/15/profile-vskype/,"Company:  vSkype Location: Santa Cruz, California Launch Date: June 15, 2005 What is it? vSkype is a new product launch by Santa Cruz Networks (disclaimer: Keith Teare , a partner at Archimedes Ventures, was formerly the CEO of Santa Cruz Networks). vSkype is an add-on to Skype that lets you have up to 200 people on a video call . We tested the software out this morning and it works very, very well. Voice and video quality was more than acceptable. A bunch of video add-ons for Skype have emerged over the last few weeks, including jyve and spontania . We have not tested these services yes and so cannot compare them with vSkype. In their own words, “How is vSkype Beta different from other Skype video plug-ins? vSkype Beta provides fast real-time video between you and all of your Skype contacts – up to 2.3 frames per second (fps) for anyone using a standard 56K modem, and up to 24 fps for anyone using DSL, a cable modem, or a corporate broadband connection like a T1 line. vSkype Beta also allows you to share display data.  Any open application, or even the entire desktop, can be viewed by other participants during a vSkype Beta call. In addition, vSkype Beta’s “Add to Call” feature allows you invite other Skype contacts to your existing call. This eliminates the disruption of having to create a new call each time you would like to add new callers. With vSkype Beta it is possible for up to 200 people to participate in a single call or meeting without degrading overall performance. All those people can broadcast video at the same time, if they choose, and each participant can view any 8 people at a given time.” “vSkype Beta allows users to securely conduct video calls in groups from 2 to 200 and share applications, spreadsheets, presentations, or photos with others on a call. In future releases users will be able to download and play Santa Cruz Networkâ€™s games with other Skype users and access our library of camera personalities, wallpaper, and drawing tools. Professional users will be provided with various call controls, white boarding, meeting moderation, bandwidth control, and recording and archiving tools through our network of partners.” Om Malik has a great comment on vSkype: “This cannot be good for NetMeeting or Web-Ex, which will have tough time competing with a much lower cost offerings. I think this product has a good chance of becoming a major enterprise play.” Given that both of these companies share Draper Fisher Jurvetson as an investor, I would not be surprised if an acquisition is coming. vSkype Features: – up to 200 simultaneous users (!) – great video and audio quality – share any application (powerpoint, websites, etc. with the group) (last screen shot shows Keith sharing the TechCrunch website with me) – ability to turn off video but leave audio on, for those “bad hair days” – easy invites to all or some of your skype contacts to get them using it. – if you don’t have a video cam, you can still participate with audio and see everyone else’s video Screen Shots: Management/Directors: Barry Spencer  – Founder, Chairman, & CTO Timothy C. Draper – Director Joe Costello  – Director Robert A. Troy – Director Link Relevant Links: Download vSkype SantaCruzNetworks Press/News Om Malik on vSkype Got Root on vSkype Skype Journal on vSkype (great post) Silicon Beat – Skype and Video Calls Standard Deviations on vSkype DigitalTechNews on vSkype NevOn",,2005-06-15 00:00:00
,Profile – Qumana,https://techcrunch.com/2005/06/15/profile-qumana/,"In fact, I’m using Qumana right now to write this post. :-)",Qumana,2005-06-15 00:00:00
,Profile – Talkr,https://techcrunch.com/2005/06/15/profile-talkr/,"Company:  Talkr Location: New Hampshire Launch Date: April 18, 2005 What is it? Talkr is a site/service that converts text feeds directly into audio files. For instance, to listen to this post, click here . As a blogger, signing up is relatively simply. Steps: 1. Make a request at the site here 2. They quickly send a follow up email, with a link to a user agreement that you must physically sign and fax or send back to them. The agreement allows them to place ads into the audio, so that is another potential revenue source for them (and I’m fine with that since they aren’t charging me for the service) 3. Once you return the documents, they send another email with directions on setting it up at your blog. This consists of adding an html snippet (note the talkr gif under our xml gifs at the top of our sidebar. You also have a URL structure to allow any post to be listened to – See above for the audio of this post. The audio can be downloaded as an MP3 file as well. As a listener, there is fairly deep content to scroll through, and you can add any other blog you like (up to three for free). Given that they have only been live for a month, the content is actually quite good (heck, it includes Techcrunch :-) ). There is both search and browse capability, and there are links to a few on the home page to allow easy testing of the service. The recording is automated, but good quality. The main problem is that you lose hyperlinks and images. In their own words, “Talkr provides a service that allows you to listen to your favorite text-only news sources rather than read them. If you can point us to an RSS feed (a machine-readable version of your favorite blog or news source) we will convert that feed from text to speech. Talkr can also provide you with a podcast of your favorite news sources. This means that you can plug your MP3 player into your home computer once a day and Talkr will provide you with hours of audio content with no additional work on your part. Talkr will keep tabs on your feeds and send audio to your computer as those audio files become available. Does this cost money? Well, yes and no (mostly no). Talkr has partnered with several of the most widely read blogs on the internet to provide an audio version of those blogs for free. In addition, if you sign up for a free membership, you can listen to up to three additional blogs for free.  If you want to listen to more than 3 feeds (plus all the free ones), we ask that you sign up for one of our monthly subscriptions: Talkr Basic or Talkr Premium.” For listeners, there is a free version, Talkr Basic for $5/month and Talkr Premium for $8/month I like this service and there may be some “there” there, as Keith always says. Screen Shot: Management: Chris Brooks, CEO Relevant Links: Talkr Blog Delicious “Talkr” tags SincereTheory on Talkr BlogHerald on Talkr",,2005-06-15 00:00:00
,Snocap Profile,https://techcrunch.com/2005/06/14/snocap-launches-digital-music-registry/,"Company:  Snocap Location:  San Francisco, California Status:  Launched June 13, 2005 Founded: September, 2002 What is it? Snocap allows those who own rights to music to place them onto p2p networks and retail sites with DRM . This means that, through Snocap, music can theoretically be controlled (charged for and copies restricted) and still leverage the extremely popular p2p sites for distribution. It was founded by Shawn Fanning , the creator of the original Napster p2p filesharing network in 1999. The current business models for selling music include iTunes (pay per download) and subscription services like Yahoo, Napster and Rhapsody that allow you to listen to, and download, anything and everything in their catalog for a monthly subscription fee ranging from $5 – $20 per month currently. Snocap does things differently. They are decentralized and therefore do not require, or even provide, a centralized service for downloading music. Rather, they have focused on the platform and relationships with labels. Current label partners include: Universal Music Group, SONY BMG MUSIC ENTERTAINMENT, EMI, Absolutely Kosher Records, Artemis Records/Sheridan Square Entertainment, Digital Musicworks International, IDEA Distributors, I AM Music and Entertainment, Gammon Records, Independent Online Distribution Alliance, Kufala, Streetbeat Records / Pandisc / Kriztal Entertainment, Nacional Records, Nettwerk Records, OM Records/Deep Concentration, One Little Indian, Psychobaby Reality Entertainment, Ryko Group, Six Degrees, SSDD and TVT Records. Snocap allows labels to charge for music (snocap will take a cut ranging from 0% – 2.5% of the fee charged by the labels). They also charge labels for premium accounts give increased functionality and reporting. Services to Labels: – allowslabels and individual artists to embrace peer-to-peer networks as a safe and secure distribution channel. – one-stop access to clear rights and manage online distribution across retail destinations. – ability to maintain full control of content by determining business rules and setting pricing and usage terms. – accounting and reporting services – method for independent artists to distribute and sell their music Services to P2P and Retail sites: – centralized access point for all their licensing needs. – ability to sell music from the vast selection of music now only available on file-sharing networks. – incremental revenues from live, remixed and out-of-print works – reduced costs by eliminating the need to maintain relationships with thousands of copyright holders Screen Shots: Management: Shawn Fanning – Chief Strategy Officer Ali Aydar, Chief – Operating Officer Christian Castle – General Counsel Investors: Ron Conway Morgenthaler Ventures WaldenVC Relevant Links: Press Media Coverage BusinessModelInnovation del.icio.us Tags TechStartups",,2005-06-14 00:00:00
,Feedburner Profile,https://techcrunch.com/2005/06/14/feedburner-profile/,"Company:  FeedBurner Location: Chicago What is it? FeedBurner is a service that takes a normal, everyday RSS or Atom feed of any kind and turns (burns)  it into a FeedBurner feed that you can then distribute to readers for use in any RSS reader. The company currently hosts more than 60,000 combined RSS and Atom feeds for over 40,000 content publishers. The company’s hosted service currently processes over 5 million daily views of RSS content including podcasts and video weblogs. One reason a blog or website owner would want to use this is because it simplifies the RSS feed. The Feed URL for Techcrunch, for instance, is “http://feeds.feedburner.com/Techcrunch”, which is a much simpler format that standard RSS feeds. Also, most blogging software offers a variety of RSS feeds – Atom, RSS 1.0, 2.0, etc. Sometimes these feeds don’t work properly with some readers. And if a site can get most of its readers to use the single Feedburner feed, they can take advantage of the great statistics and tools to see where readers are coming from and what they are clicking on. FeedBurner offers two services – a free version and a Pro version that costs between $5-$16 per month depending on the number of feeds managed. The stats for the free version are great, and the pro version also shows more detail and a “who’s syndicating me” feature. The Pro version has a 15 day free trial. The big reason for using FeedBurner, however, is that it can automatically add Google Adsense adds to your feeds, allowing you to easily generate revenue if you have a large enough audience. There are a number of influential bloggers who don’t like this service, however (and other aspects of FeedBurner as well) – see Relevant Links below for more information. One drawback to FeedBurner was the difficulty in turning it off and moving your feeds off the network (while retaining your audience). The method for doing this was complicated and clunky (or required you run your site from your own server) and so many top bloggers stayed away from their service. However, on June 10, 2005 FeedBurner announced (this is the FeedBurner blog)  a new feature to allow easy transition away from FeedBurner whilst retaining your readers. Nice move. So FeedBurner offers ease of use, great stats, revenue AND a relatively painless way out. Thumbs up from TechCrunch and that’s why we use them . Key Features: – very easy to use – nice URL string for the feed – generate revenue from RSS ads – RSS page isn’t just xml code, it has a nice look/feel – great stats for your feeds – easy transition out of FeedBurner if you ever want to leave Screen Shots: Management: Dick Costolo, CEO Eric Lunt, CTO Steve Olechowski, COO Matt Shobe, Chief Design Officer Link Relevant Links: Feedburner blog Fred Wilson on FeedBurner Dave Winer Posts on FeedBurne r WorkBench on FeedBurner Nick Bradbury Alex Bosworth on FeedBurner larixconsulting.com blog.bulknews.net Feedburner Blog on support for iTunes and Odeo extended RSS support",FeedBurner,2005-06-14 00:00:00
,Profile – Pubsub,https://techcrunch.com/2005/06/14/profile-pubsub/,"Company:  PubSub Location: New York Launched: February 9, 2004 What is it? PubSub, which is short for “publish and subscribe”, is a future search engine. It’s also called “persistent search”. Users input keywords on subjects that they are interested in. The keywords are stored, or “persistent”.  PubSub’s matching engine compares these stored/persistent queries against newly-discovered pages on an ongoing basis, in real time. What this means: If you would like to be notified of websites that post about subjects you are interested in, you input the search terms, and PubSub will notifiy you as posts appear that include your keywords. A great (necessary, really) feature is the ability to store any persistent search and view it via RSS in your favorite reader. At TechCrunch, for instance, we have stored search terms like “Web 2.0” and are notified in our RSS reader of all new posts or articles that include the term “Web 2.0”. People generally refer to what PubSub does as either persistent search or future search, whereas regular search engines like Google are refered to as retrospective search. Persistent search notifies you of future content as it is created. Retrospective search engines help you find content that is already out there on the web. If you find it hard to get your mind around this, try it out, and make sure you take the RSS feed from your subscription so that you don’t have to go back to the site to check and see if there are any new results. As the alerts start rolling in to your RSS reader, you will be very pleasantly surprised. PubSub is also very strongly behind a structured blogging initiative which helps bloggers structure topic-specific posts like reviews (books, music, etc.) and events. A wordpress plugin is available at structuredblogging.org , that we use here at TechCrunch as well as on our personal blogs. We like pubsub and have many, many subscriptions to keep us up to date on topics that interest us. As an example, here is the RSS feed for our subscription to “web2.0 and web 2.0” (where we seem to consistently find great posts from a blog called the Read/Write Web , the second best Web 2.0 blog on the net :-). Key Features: – Future or Persistent search at lightning-fast speeds (subject only to RSS time limitations) – web based – IE or Firefox client option – see screen shot #3 – Great user interfact Screen Shots: Management: Bob Wyman, CTO and co-founder Salim Ismail, CEO and co-founder Richard Treadway, CMO Link Relevant Links: press media coverage about pubsub Bob Wyman’s Blog John Battelle on PubSub Charlene Li on Pubsub",,2005-06-14 00:00:00
,Gataga Profile,https://techcrunch.com/2005/06/13/gataga-social-bookmarking-search-engine/,"Company:  Gataga <img src='https://tctechcrunch2011.files.wordpress.com/2005/07/gatagalogo.gif' alt='' / What is it? Gataga is a social bookmarking search engine. As of today, it indexes bookmarks from del.icio.us , blogmarks , blinklist , jots , spurl , furl , simpy and connotea . They added furl, simpy, spurl and connotea literally overnight at the request of Alexandra Samuel at You’re It! . Alexandra also suggested RSS feeds for search results, and they have added those today as well. There is a “Sherpa” option that acts like the “I’m Feeling Lucky” button at Google. It needs some work to become useful – although typing in “techcrunch” and hitting the Sherpa button brough us right to where we wanted to go. Searches can be made by keywords or tags (both shown below). The fact that they are including most tagging data sources as well as the search result RSS feeds make this a compelling and useful site if you are interested in searching through socially-tagged URIs.  We will use it regularly. Screen Shots: Relevantl Links: You’re It! Post #1 You’re It! Post #2 Scoble on Gataga MostlyMuppet on Gataga",Gataga,2005-06-13 00:00:00
,Yubnub Profile,https://techcrunch.com/2005/06/13/internet-command-line-yubnub/,"Company:  YubNub What is it? At first glance this looks sort of like a search engine or something, but its not. It is way neater than that. YubNub is a “command line for the web” and was built with Ruby on Rails . What this means is that you can access web applications (like google, amazon, and everything else) via the command box on YubNub’s website. A command consists of at least two pieces of information – an application identifier and a specific command. For instance, if you type in “flkall ireland”, YubNub will redirect you to the flickr website and show pictures with the tag “ireland”. There are a ton of commands available and functionality to create new ones directly by users. You can also use YubHub as a Firefox extension and other ways . Favorite Commands: flkall – shows flickr phots with all tags entered GMT – find local time and date in entered location mini – turn a long URL into a short one using minilink.org pod – search for podcasts on Podcast Alley. quote – get a stock quote, just enter the symbol say – to “say” everything entered after “say” Example An alias for “tts” areacode – Lookup a city by area code. US only. Thx Verizon. jobs – Performs a search at Indeed.com for available jobs that include the keywords provided. For a current list of all commands, click here Screen Shot: Founder: Jonathan Aquino Relevant Links: Jonathan Aquino’s Blog Infectious Greed on YubNub Battelle on Yubnub",,2005-06-13 00:00:00
,Odeo Profile,https://techcrunch.com/2005/06/13/odeo-podcast-central/,"Company:  Odeo Location : San Francisco Status: Private Beta What is it? Odeo will be a a podcast service that lets users search, find, and subscribe to podcasts, as well as a tool to create your own podcasts with minimal hardware. Odeo is built on Rails . In their own words, “Hi. We’re Odeo (pronounced like rodeo). Somewhere in an apartment in San Francisco, we’re making it easy for you to discover, create, and subscribe to fresh, independent audio content for your iPod (or whatever MP3-player-type-deal you prefer).” There isn’t much to see yet because their product is only available via an invitation-only beta. However, there are a couple of people who’ve tested the product and have blogged on it. From webreakstuff : “They make it easy to subscribe to audio content of your preference by browsing categories, and check what everybody else is listening to. Additionally, they allow someone to add any show thatâ€™s not in the system yet, and if youâ€™re actually the publisher of a current channel, Odeo makes it easy for you to take control and customize it. Unfortunately the Odeo Studio feature isn’t up yet. Odeo Studio is, and I quote, a browser-based tool that makes it easy to record and publish. With the Studio, and a cheap microphone (or even the one built into your laptop), you have everything you need. Thats interesting, and if they do things right, that may be the feature that gives them the edge I was talking about on my previous post about Odeo and iTunes. We’ll have to wait and see. I like how the overview page (the entry page to Odeo) lists featured content, the Zeitgeist (what people are listening to right now) and Odeo news.” It looks like Odeo will also support tagging of content, which will be a crucial way to find good stuff – audio, unlike text, is hard to preview and so metadata is even more necessary. Screen Shots: Founders: Evan Williams ( profile ) ( blog ) Noah Glass ( profile ) ( blog ) Relevant Links: Odeo blog NY Times Story Evhead post on Odeo Flickr Odeo Pics Webreakstuff on Odeo BackDrifter on Odeo Philipp Lenssen on Odeo iPodarmy on Odeo",Odeo,2005-06-13 00:00:00
,Backpack Profile,https://techcrunch.com/2005/06/12/backpack-showcases-rails-ajax/,"Company:  BackPack What is it? BackPack launched in early May 2005, and it is one of the defining web 2.0 applications. BackPack does one thing very, very well – organize your personal information online. It has a basic package that is free, and it is one of the first applications built on AJAX and Ruby on Rails . If you aren’t familiar with these development platforms, all you need to know is that data transfers and page updates occur without submitting and refreshing, it is lightning fast and there are NO client downloads to deal with. BackPack is a perfect use of these emerging development technologies. To understand how this technology kicks web 1.0 in the pants, just compare it to Microsoft’s One Note (which I used for about 10 minutes before never opening again). At its core BackPack is an information management tool. It is one of the showcase applications created by 37 Signals , along with Basecamp (“Project Management Utopia”) and Ta-Da Lists (“Make Lists and Get Stuff Done”). In their own words, “â€œWe call it useful” Some have called Backpack “a wiki with out the wacky.” Others have called it “blogish.” Others have said it’s a project management tool for all the little things in your life. Some say it’s a application that helps you get things done. Some have called it Basecamp’s little brother. Call it what you will. We call it useful and hope you do too. Last but most: Clear, Simple, and Fast. At the heart of Backpack is simplicity and clarity. Things work the way you’d expect them to work. Everything complex has been tossed so the tool is simple to the core. In fact, nothing takes more than a few seconds. Our “Ajaxed” interface elements eliminate reloading hassles. Backpack gives you the benefit of the web (centralized access, no install, no IT nightmares) without the downsides of the web (reloads, slowdowns, poor interfaces). Information management on the web has finally been realized. Backpack it.ï¿½? There are a number of suggested uses, with screenshots here . In our opinion, the key uses are to create pages of to do lists, planning for trips or events, taking and updating notes on products, etc. The great thing about it is how easy it is to create a new page, and add text and files, including images. You can share those pages with friends or the whole world. After you create pages, you can group them in any way you think is appropriate. There are no mandatory fields, complex multi-step processes, or specialized “buckets” for data. Pricing: A basic account is free. Upgraded accounts have a monthly fee of $5, $9, or $19 (see the last screen shot below) (more $ = more storage and more reminders). You need at least the $5/month option to get some file storage space. Features: – Home page to easily manage all sub-pages – Easy to make new pages – Easy to add content to a page â€“ links, notes, files, images, etc. – Set reminder feature, with reminders via email, sms or RSS – Tagging of pages – Sharing of pages (public or just friends) – email pages – email data to a page (like posting a picture to flickr with a cameraphone) Screen Shots: Relevant Links: BackPack Blog Reviews of BackPack (on a BackPack page!) Om Malik on BackPack 37 signals â€œsignal v. noise blog” Blog Launch Post SearchViews Post",BackPack,2005-06-12 00:00:00
,Google Reviews Profile,https://techcrunch.com/2005/06/12/google-reviews/,"Company: Google (Reviews) What is it? There’s not much on the web about this yet, but Google is apparently looking at the reviews space and has put a very light experiment up on their site. I say “light” because the only product reviews they have up as of today are for Star Wars III. It looks like the first post on Google Reviews was by Photo Matt in a post dated May 9, 2005. Marc Canter spoke up today on the subject here . Reviews are a very interesting space. People use their blogs often to review books, movies, music, restaurants, and just about everything else out there that we interact with. It’s an obvious area to aggregate and network. Bob Wyman (see also structuredblogging ) (the CTO of PubSub ), has created a structured blogging plugin for WordPress for reviews (and also events) that is excellent and that I use at my personal blog . And there is also the hReviews initiative. Finally, there is a rudimentary blog review aggregator at blogcritics.org . Anyway, it is what it is and the space is worth watching. A lot of Google’s moves seem to be placing it squarely in the middle of web 2.0. Screen Shot: Relevant Links: RDF Reviews Post hReviews",Web_2.0; Google,2005-06-12 00:00:00
,Technorati Beta Profile,https://techcrunch.com/2005/06/11/technorati-new-improved/,"Company:  Technorati (Public Beta Redesign) What is it? Technorati is Web 2.0 “old school”: one of the original (and best) real-time search engines. It requested customer feedback and has used it to launch an extensive redesign of their site as a public beta. The original site is still up at www.technorati.com and the beta, for now, is at beta.technorati.com . Technorati claims to be indexing 800,000 + new posts daily, which is in line with competitor estimates of the size of the blogosphere. Technorati helped to increase the popularity of leveraging blog site metadata by allowing tag (or category) searches in their engine. By searching via tags, users can find content specifically tagged by the publisher (for now) under certain categories. The Technorati 100 is the definitive list of popular bloggers on the web. The new UI has several key upgrades: – Simplified Interface – RSS feeds for tag searches – Tag searches return indexed results plus flickr, furl, delicious, and buzznet – More homepage personalization â€“ including watchlists, claimed blogs and profile information – New Watchlist functionality Screen Shots:   Management : David L. Sifry -Founder and CEO Adam Hertz – Vice President of Engineering Joi Ito -Vice President of International Business and Mobile Devices Teresa Malo – Chief Financial Officer Richard Ault – Director of Product Marketing Liz Westover – Director of Developer Relations Tantek Ã‡elik – Senior Technologist Board of Directors : David L. Sifry Kim Polese Andreas Stavropoulous Ryan McIntyre Dan Beldy Relevant Links: About Technorati Press Dave Sifry (founder and CEO of Technorati) blog post on the beta release ",Technorati,2005-06-11 00:00:00
,Feedlounge Profile,https://techcrunch.com/2005/06/11/get-in-line-to-test-feedlounge/,"Company:  FeedLounge What is it? The FeedLounge web-based RSS reader alpha was announced on June 9, 2005.  Feedlounge is the newest entrant into the increasingly crowded RSS Reader space. Feedlounge is web-based, like Bloglines , Pluck , Kinja and Rojo , and has tagging (both feeds and posts), saving items indefinitely, and flagging items. Scott Sanders, one of the founders, writes in his blog that he created FeedLounge as a web-based application because he works from many different machines. Their goal was to create a thin-client-like experience, and the early alpha testers are coming back with very positive reviews : Key Features: –	choice of layouts –	useful keyboard shortcuts –	OPML import support (export support later) –	Tagging (both of feeds and posts) –	Works only with Firefox, by design (a plus in TechCrunchâ€™s view) Screen Shots: Management: Alex King Scott Sanders Relevant Links: About FeedLounge FeedLounge Blog Dougal Campbell Review of FeedLounge TechBlog Post on FeedLounge Alex King Blog Scott Sanders Blog List of web-based RSS Readers",,2005-06-11 00:00:00
,Plazes Profile,https://techcrunch.com/2005/06/11/plazes-gets-traction-at-reboot-70/,"Company:  Plazes What is it? Plazes made an announcement at Reboot 7.0 in Copenhagen on June 10, 2005, although the service has been around since at least January. In their own words, “Plazes is the first global location-aware interaction and geo-information system, connecting you with the people and Plazes in your area and all over the world.  It is the navigation system for your social life and it’s absolutely free.” To gain full functionality, you must install a 1.11 mb file on your computer. I did this, and it had trouble syncing with my router. I’m not surprised, since my internet connection is down and I am currently “borrowing” wifi from one of my neighbors. Anyway, I was able to logon and create my very own plaze in Manhattan Beach, California (see the third screen shot below). This is a very useful application, and I can see using it to find friends and meet new people. The design is well thought out and the social networking tools are as good as we’ve seen. As their blog indicates, the product is still in beta mode and functionality is being added continuously. Service Features: – Discover Plazes anywhere in the world – like hotspots, restaurants, offices,  based on search or your current location. – Hook up with people nearby – see people (and their “metadata”) who are online and near a “plaze”. Message with them. – Stay in touch with your friends – Plazes has social networking tools like invite, messaging, status, karma etc. Friends can see your currentl location (or keep yourself invisible) Screen Shots: People Involved: Felix Petersen “ Stefan ” Relevant Links: What’s Plazes? Plazes FAQs Plazes Blog Felix Petersen Blog Plazes Merchandise :-) Robert Scoble on Plazes Christian Heindel on Plazes",,2005-06-11 00:00:00
,Update – Meetro (Google Acquisition?),https://techcrunch.com/2005/08/09/update-meetro-google-acquisition/,"There are rumors that Meetro ( profile ), a location aware instant messaging platform and application, may be aquired by Google this week. We’ve been using meetro for a couple of weeks and love the service.",,2005-08-09 00:00:00
,Techcrunch Blew A Hard Drive Today,https://techcrunch.com/2005/08/16/techcrunch-blew-a-hard-drive-today/,We’ve had a slight  increase in traffic these last few days and apparently our server had something to say about it. We’ve lost everything since yesterday (last backup) but will get the recent posts up again later tonight. Apologies.,,2005-08-16 00:00:00
,Profile – Vemail,https://techcrunch.com/2005/08/16/profile-vemail/,"Vemail is a cool little (234k download) voice-2-email application for windows machines. There arenâ€™t many features, but it does what it does well. Once you install and launch the application, you simply type in an email address (no support for multiple emails), hold the F6 button and talk. If you have a microphone, it will record what you say, and once you let F6 go, it will email the file as a sound file to the selected email address. I did a quick test email and sent it to myself. A 14 second message was only a 23k wave file, emailed to me with the subject line â€œVemail Voice Messageâ€? (note that you cannot change the subject line of the email). The quality was great, the file size was manageable and overall it worked as promised. It is also free, which we approve of greatly. Try it out, and drop us a voice message at editor@techcrunch.com. Compare this service to Springdoo , which we profiled on July 27, 2005 . Note that Springdoo is located in New Zealand, and Vemail is Australian. We like the rivalry. :-) We also hear whispers that Nivi may be coming out with something somewhat similar, but much more interesting, in the near future. Lockergnome , Jan in Malaysia",,2005-08-16 00:00:00
,Profile – Kahuna (Hotmail Beta),https://techcrunch.com/2005/08/16/profile-kahuna-hotmail-beta/,"Kahuna (the new hotmail with Ajax) hasnâ€™t launched yet, but the Start.com team ( profile ) has been working on it seriously since May 2005 and it is now in private beta testing ( updated ). From posts by the Kahuna team (see below) and various beta  testers ( and  others watching the space), it looks like it as as signifcant an enhancement to Hotmail as Start is to the old MSN portal. It appears that they will be launching the service under the URL mail.start.com. Key features include liberal use of ajax to eliminate screen refreshes, an â€œoutlookï¿½? approach to allow reading of emails without leaving the inbox, and a generally faster and cleaner user interface. Details of the recent history of Kahuna can be found here . From Imran Qureshi , Kahuna team member: Weâ€™re looking forward to testing this out ourselves.",Microsoft,2005-08-16 00:00:00
,Bar Camp & Opml Roadshow,https://techcrunch.com/2005/08/16/profile-bar-camp/,"What a great weekend to be in the bay area: For those of us not invited to Foo Camp this year, there is an alternative which looks to be equally (or more) exciting: BAR Camp . No invitation required. It’s not anti-Foo Camp, it’s just different. I’m looking forward to attending (and blogging) about the event. As Ross Mayfield says , “The important thing is that when good people get together, great things happen.” Socialtext is donating the use of it’s office and wifi. Ross Mayfield: Bar Camp is not anti-FOO From Dave Winer on Geeks.opml.org : This is an open event, anyone can attend. We’ll be at both.",,2005-08-16 00:00:00
,Profile – Bitty Browser,https://techcrunch.com/2005/08/16/profile-bitty-browser/,"Bitty Browser is a mini-browser that can be embedded into a web page. It is the creation of Scott Matthews. I spoke with Scott earlier today. Heâ€™s taking customer feedback and will be releasing new features soon. Scott calls his project â€œpicture-in-picture” for the web. He also points out that it is a perfect way to bridge the gap between mobile and normal content – Bitty Browser is a good way to pull mobile content into a website. Bitty Browser is built on javascript, works with virtually all web browsers and has some nice shortcuts to view feeds, delicious tags, etc. For more information, see their help page . We created a browser showing the TechCrunch RSS feed in a couple of minutes (I havenâ€™t embedded it into the post because feed readers seem to often break html). For addtional information, see Fred Wilson and Erick Schonfeld .",,2005-08-16 00:00:00
,Update – Del.Icio.Us (Search & Recommend),https://techcrunch.com/2005/08/15/update-delicious-search-and-recommend-features/,"Del.icio.us , a social bookmarking service (see previous profiles above), launched two new important features recently – Recomendations and Search . Both of these features are much needed tools to help users find tagged URIs. These tools will greatly assist users in researching related tags and to find good, related content to stuff they are interested in. Josh released a recommendation tool a few days ago: If you are on a particular del.icio.us user page (del.icio.us/username/tag), there is a link to see “recommended” tags that other people have used. This information is extremely useful in researching specific tags and how other people are tagging similar URIs. Related URLâ€™s are also recommended in the URL page of a bookmark. Brian Del Vecchio (good screen shots), Library Clips and Saurier Duval also write about this. Josh released search a few hours ago: This has been a badly needed service and others have tried to fill the void while Josh built it. There is now a search bar at the top of your personal Del.icio.us page (you must be logged in), and you can search your own tags or click “search entire site” and get tag results across all users. I’ve tested it out and it works very well. I’m not sure if the new search feature allows searching of multiple tags – an attempt gave me an internal server error. This is an important feature to be able to filter results accross multiple tags. I’m hoping he adds a feed link for results in the very near future.",del.icio.us,2005-08-15 00:00:00
,Techcrunch On Slashdot,https://techcrunch.com/2005/08/14/techcrunch-on-slashdot/,"Our YouTube profile was “ slashdotted ” today. I was wondering why traffic spiked 4x this morning. Congrats to YouTube , and good luck with your servers. :-) Update: Mercury News also picked up the YouTube profile on SiliconBeat (Matt Marshall). YouTube is having a good PR day.",,2005-08-14 00:00:00
